date,state,cases,deaths,fracpos
2020-05-04,Delaware,80,5,0.19962142124773247
2020-05-05,Delaware,83,5,0.18859232175502744
2020-05-06,Delaware,407,6,0.1751270905474103
2020-05-07,Delaware,161,9,0.16763496311769696
2020-05-08,Delaware,172,11,0.160347551342812
2020-05-09,Delaware,166,8,0.15308915157514705
2020-05-10,Delaware,170,3,0.14825663268180025
2020-05-11,Delaware,118,1,0.142139842957107
2020-05-12,Delaware,176,12,0.13729897113175507
2020-05-13,Delaware,211,10,0.13616631294617015
2020-05-14,Delaware,271,13,0.12375438929486571
2020-05-15,Delaware,150,11,0.11957525392428439
2020-05-16,Delaware,174,15,0.11580601706331387
2020-05-17,Delaware,123,4,0.11216443696287764
2020-05-18,Delaware,199,7,0.11016318851992826
2020-05-19,Delaware,168,7,0.10880535978421646
2020-05-20,Delaware,157,6,0.10641662901039314
2020-05-21,Delaware,192,7,0.10064404934687955
2020-05-22,Delaware,143,5,0.09735925710969238
2020-05-23,Delaware,161,2,0.09733504346586859
2020-05-24,Delaware,119,2,0.09329125424377181
2020-05-25,Delaware,156,6,0.0896580483736447
2020-05-26,Delaware,101,3,0.08405850768376226
2020-05-27,Delaware,30,9,0.08057533192226285
2020-05-28,Delaware,75,1,0.07571839781431429
2020-05-29,Delaware,65,11,0.0722885286913014
2020-05-30,Delaware,186,5,0.0705667864228645
2020-05-31,Delaware,76,5,0.06781129827222013
2020-06-01,Delaware,107,2,0.06433589644299385
2020-06-02,Delaware,80,5,0.06258527614640802
2020-06-03,Delaware,27,2,0.058820034460222215
2020-06-04,Delaware,34,11,0.054266064904362775
2020-06-05,Delaware,27,2,0.05425951717734448
2020-06-06,Delaware,72,2,0.05272727272727272
2020-06-07,Delaware,97,8,0.046517954298150165
2020-06-08,Delaware,30,0,0.045502170333782364
2020-06-09,Delaware,48,12,0.04324184360435008
2020-06-10,Delaware,36,3,0.042222445090763214
2020-06-11,Delaware,50,25,0.04323493909799188
